brand,model,engine_size_l,cylinders,fuel_type,transmission,name,first_name,start_city,start_country,target_city,target_country,distance_km,date
CHEVROLET,SUBURBAN,5.3,8,X,A6,Dolan,Lise,Lempäälä,Finland,Pargas,Finland,973.2611485,03-04-2014
INFINITI,Q70 AWD,3.7,6,Z,AS7,Strut,Steffi,Ristiina,Finland,Köyliö,Finland,93.83181868,28-12-2014
NISSAN,ALTIMA 3.5,3.5,6,X,AV7,Northin,Cirillo,Kokemäki,Finland,Juankoski,Finland,473.4044695,23-09-2014
SMART,FORTWO COUPE,0.9,3,Z,AM6,Inglese,Lizbeth,Outokumpu,Finland,Hankasalmi,Finland,857.2737616,14-04-2014
DODGE,CHARGER FFV,3.6,6,E,A5,Streeter,Jasun,Mikkeli,Finland,Ristijärvi,Finland,181.9171339,05-04-2014
HYUNDAI,SANTA FE AWD,3.3,6,X,AS6,Frantz,Emlen,Toholampi,Finland,Rymättylä,Finland,286.4356434,08-09-2014
KIA,K900,3.8,6,X,AS8,Durnan,Eduino,Kalvola,Finland,Rääkkylä,Finland,187.3922262,20-12-2014
JEEP,COMPASS,2,4,X,AV,McNeice,Drud,Kaskinen,Finland,Alajärvi,Finland,672.5247257,12-08-2014
MERCEDES-BENZ,AMG GT S,4,8,Z,AM7,Gotobed,Mag,Vieremä,Finland,Valtimo,Finland,292.7953689,15-06-2014
CHEVROLET,CAMARO,2,4,Z,AS8,Stanton,Joey,Parikkala,Finland,Suomussalmi,Finland,937.4528198,14-08-2014
VOLKSWAGEN,BEETLE,1.8,4,X,M5,Meecher,Derick,Kuusamo,Finland,Suomussalmi,Finland,285.3557406,17-08-2014
MAZDA,MX-5,2,4,Z,AS6,Testro,Rickard,Kouvola,Finland,Kisko,Finland,378.3267326,17-01-2014
TOYOTA,AVALON,3.5,6,X,AS6,Nissle,Kerwinn,Soini,Finland,Heinola,Finland,578.6371964,18-10-2014
MITSUBISHI,MIRAGE,1.2,3,X,M5,Vasiliu,Clarice,Parola,Finland,Jokioinen,Finland,459.0332542,06-09-2014
MINI,COOPER S CLUBMAN,2,4,Z,M6,Kennsley,Dacia,Parkano,Finland,Toivakka,Finland,714.0921222,13-05-2014
FORD,F-150 FFV 4X4,5,8,E,AS6,Edworthie,Kaine,Sodankylä,Finland,Laukaa,Finland,305.5579609,11-04-2014
MERCEDES-BENZ,CLA 250 4MATIC FFV,2,4,E,AS7,Winston,Basilio,Ikaalinen,Finland,Alavieska,Finland,82.83372584,11-06-2014
BMW,M235i CABRIOLET,3,6,Z,AS8,Treker,Westbrooke,Porvoo,Finland,Honkajoki,Finland,63.54238913,01-04-2014
FORD,EXPEDITION 4X4,3.5,6,X,AS6,Gonneau,Lorry,Valkeakoski,Finland,Kotka,Finland,646.2397369,09-11-2014
MERCEDES-BENZ,E 400 4MATIC,3,6,Z,AS7,Vinecombe,Amos,Toivakka,Finland,Lumijoki,Finland,91.31240802,09-06-2014
CHEVROLET,SILVERADO 4WD FFV,5.3,8,E,A6,Pendleberry,Pasquale,Elimäki,Finland,Kinnula,Finland,545.67976,06-04-2014
KIA,SEDONA SXL,3.3,6,X,AS6,Chadwen,Gardener,Keminmaa,Finland,Kannus,Finland,306.2133421,04-09-2014
CHEVROLET,SILVERADO,5.3,8,X,A6,Halcro,Joly,Halsua,Finland,Padasjoki,Finland,335.6653773,17-04-2014
BENTLEY,FLYING SPUR,4,8,Z,AS8,Fardell,Kala,Mäntsälä,Finland,Kauhava,Finland,212.0833915,21-03-2014
VOLVO,V60 POLESTAR,3,6,X,AS6,Grandin,Rubin,Kuhmalahti,Finland,Savonranta,Finland,821.7308495,20-08-2014
FORD,TAURUS FFV AWD,3.5,6,E,AS6,Aviss,Durand,Kuusjoki,Finland,Alastaro,Finland,368.7867174,23-02-2014
MERCEDES-BENZ,E 550 4MATIC,4.7,8,,AS7,Duferie,Jocelin,Vihti,Finland,Säynätsalo,Finland,481.4364847,08-08-2014
LEXUS,GS 200t,2,4,,AS8,Lockey,Moyra,Ylikiiminki,Finland,Larsmo,Finland,592.8466659,03-10-2014
LINCOLN,MKX AWD,3.7,6,X,AS6,Lynskey,Germayne,Suodenniemi,Finland,Kerimäki,Finland,145.0704684,23-11-2014
MINI,COOPER 3 DOOR,1.5,3,Z,AS6,Vigors,Devondra,Uusikaupunki,Finland,Simo,Finland,709.3767482,03-10-2014
VOLVO,XC70 T5 AWD,2.5,5,X,AS6,Madine,Eugenius,Suolahti,Finland,Seinäjoki,Finland,491.016057,21-01-2014
CHEVROLET,TAHOE FFV,5.3,8,E,A6,Korbmaker,Scottie,Ylivieska,Finland,Porvoo,Finland,53.06405498,03-08-2014
CHEVROLET,MALIBU,1.5,4,X,A6,Langlais,Jehu,Suolahti,Finland,Nokia,Finland,791.7877432,13-04-2014
BMW,550i xDRIVE,4.4,,Z,AS8,Kittredge,Andriana,Siikajoki,Finland,Västanfjärd,Finland,699.259122,17-06-2014
GMC,YUKON XL 4WD,5.3,8,,A6,Cadman,Merill,Hirvensalmi,Finland,Koski Tl,Finland,28.33207133,12-03-2014
FORD,EDGE,3.5,6,X,AS6,Steinor,Meredithe,Hankasalmi,Finland,Vuolijoki,Finland,242.7221545,02-10-2014
INFINITI,Q50S AWD,3,6,Z,AS7,Grayson,Odell,Lohtaja,Finland,Lappajärvi,Finland,401.7843129,01-10-2014
NISSAN,FRONTIER,2.5,4,X,A5,Champney,Tessi,Pyhäjärvi,Finland,Varpaisjärvi,Finland,296.8756036,03-09-2014
CHEVROLET,SILVERADO 4WD FFV,5.3,8,E,A6,Heelis,Elke,Vesanto,Finland,Smedsby,Finland,892.7316753,04-08-2014
FORD,FIESTA SFE,1,3,X,M5,Atter,Brooks,Pertunmaa,Finland,Ruotsinpyhtää,Finland,604.8862971,13-08-2014
BMW,650i xDRIVE CABRIOLET,4.4,8,,AS8,Deme,Lee,Pulkkila,Finland,Kihniö,Finland,77.2420636,29-04-2014
JAGUAR,XJR LWB,5,8,Z,AS8,Planque,Odetta,Siilinjärvi,Finland,Sahalahti,Finland,978.75746,03-08-2014
MERCEDES-BENZ,S 550 4MATIC LWB,4.7,8,Z,AS7,de Leon,Kathi,Keitele,Finland,Laihia,Finland,417.915884,05-03-2014
AUDI,Q5 HYBRID QUATTRO,2,4,Z,AS8,Schlagman,Blake,Juupajoki,Finland,Pyhäjärvi,Finland,370.6141304,14-05-2014
CHEVROLET,SUBURBAN FFV,5.3,8,X,A6,Powys,Findley,Nivala,Finland,Hankasalmi,Finland,697.8869785,24-04-2014
FIAT,500X,1.4,4,X,M6,Bardey,Stinky,Joutsa,Finland,Vuores,Finland,2.572777436,25-04-2014
FORD,FUSION,2.5,4,X,AS6,Beaver,Erastus,Pomarkku,Finland,Alajärvi,Finland,851.2708604,17-03-2014
CHEVROLET,COLORADO,2.5,4,,M6,Heal,Sofie,Haukipudas,Finland,Karvia,Finland,507.7874302,30-09-2014
CHEVROLET,TRAX 4WD,1.4,4,X,AS6,Dignon,Margaret,Kinnula,Finland,Parikkala,Finland,961.8984845,07-04-2014
LEXUS,NX 300h AWD,2.5,4,X,AV6,Nesbitt,Bale,Lohja,Finland,Kemi,Finland,456.016091,10-01-2015
BMW,M4 CABRIOLET,3,6,Z,AM7,Benet,Saidee,Parkano,Finland,Rautalampi,Finland,297.1998773,16-03-2014
JEEP,RENEGADE FFV,2.4,4,X,A9,Kann,Lowe,Kiuruvesi,Finland,Vörå,Finland,283.4616889,30-05-2014
HYUNDAI,VELOSTER TURBO,1.6,4,X,M6,Lehrer,Sharlene,Kaarina,Finland,Kannonkoski,Finland,957.3837787,01-02-2014
CHEVROLET,SONIC,1.8,4,X,AS6,Mulbery,Daveta,Muurame,Finland,Janakkala,Finland,424.3214066,22-03-2014
BMW,Z4 sDRIVE28i,2,4,Z,AS8,Darter,Doralin,Rymättylä,Finland,Pohja,Finland,834.8735634,11-03-2014
LEXUS,IS 200t,2,4,Z,AS8,Kinchlea,Emory,Tuusula,Finland,Bennäs,Finland,801.3021693,20-08-2014
JEEP,PATRIOT,2,4,,AV,Ramard,Lemmy,Joroinen,Finland,Iniö,Finland,527.3329819,10-11-2014
VOLKSWAGEN,PASSAT,1.8,4,X,AS6,Braden,Isidoro,Rovaniemi,Finland,Savonranta,Finland,356.9557203,07-01-2015
PORSCHE,911 TURBO S CABRIOLET,3.8,6,Z,AM7,Millar,Bethena,Nurmes,Finland,Pihtipudas,Finland,981.1378491,18-12-2014
FIAT,500 HATCHBACK TURBO,1.4,4,X,M5,Wanell,Suellen,Nastola,Finland,Ylivieska,Finland,698.7990457,25-11-2014
ACURA,TLX SH-AWD,3.5,6,,AS9,Pinsent,Debbi,Lempäälä,Finland,Dragsfjärd,Finland,948.5889221,19-05-2014
DODGE,CHALLENGER (MDS),5.7,8,X,A8,Heigho,Afton,Kemijärvi,Finland,Alahärmä,Finland,339.3286183,23-01-2014
HYUNDAI,VELOSTER TURBO,1.6,4,X,M6,Prigg,Godwin,Jurva,Finland,Karttula,Finland,221.156942,08-04-2014
GMC,SIERRA 4WD,6.2,8,Z,A8,Jikylls,Manuel,Särkisalo,Finland,Särkisalo,Finland,556.084532,07-07-2014
BUICK,VERANO,2,4,Z,AS6,Welch,Darius,Hämeenkyrö,Finland,Kajaani,Finland,93.4251902,29-04-2014
JEEP,RENEGADE FFV,2.4,4,E,A9,Ricson,Corbett,Kiuruvesi,Finland,Rantsila,Finland,377.5485137,02-04-2014
VOLVO,XC90 T5 AWD,2,4,Z,AS8,Frodsam,Denny,Broby,Finland,Salo,Finland,408.8555147,30-09-2014
FORD,FIESTA ST,1.6,4,X,M6,Gilhouley,Melinda,Halikko,Finland,Evijärvi,Finland,417.7880881,01-06-2014
VOLVO,XC60 T6,2,4,Z,AS8,Linner,Stacee,Kiukainen,Finland,Kokemäki,Finland,74.77316785,14-06-2014
ASTON MARTIN,VANTAGE GT,4.7,8,Z,M6,Shand,Ferdinand,Kangaslampi,Finland,Kalvola,Finland,23.40662087,25-03-2014
AUDI,TT COUPE QUATTRO,2,4,X,AM6,Chitham,Ruthie,Kiuruvesi,Finland,Rantasalmi,Finland,310.6178697,01-07-2014
GMC,CANYON,3.6,,X,A6,Rosewell,Frederik,Hausjärvi,Finland,Kylmäkoski,Finland,865.5634567,12-12-2014
BMW,M235i,3,6,Z,AS8,Axelby,Kai,Punkalaidun,Finland,Älajärvi,Finland,640.0432934,11-06-2014
BENTLEY,CONTINENTAL GT CONVERTIBLE,6,,Z,AS8,Gheorghescu,Dominique,Pyhäselkä,Finland,Simo,Finland,133.5399414,06-04-2014
AUDI,S3 QUATTRO,2,4,Z,AM6,Hallums,Fedora,Ekenäs,Finland,Tervo,Finland,871.3849829,03-11-2014
CHEVROLET,EQUINOX AWD FFV,2.4,4,X,A6,Sandwick,Wendall,Turku,Finland,Ranua,Finland,21.42998157,01-09-2014
BMW,M3,3,6,Z,AM7,Riteley,Lothaire,Tuusula,Finland,Vesilahti,Finland,224.04324,07-01-2015
HYUNDAI,GENESIS COUPE,3.8,6,Z,M6,Eddow,Donica,Kuhmo,Finland,Kuru,Finland,342.4033972,02-02-2014
CADILLAC,CTS AWD,3.6,6,X,AS8,Prinne,Valera,Renko,Finland,Hartola,Finland,192.7708272,05-05-2014
BMW,428i GRAN COUPE,2,4,Z,AS8,Polsin,Viola,Valtimo,Finland,Polvijärvi,Finland,696.2419523,01-01-2015
PORSCHE,BOXSTER,2.7,6,Z,AM7,Sesser,Godfree,Keitele,Finland,Västanfjärd,Finland,502.0262258,16-07-2014
FORD,F-150 FFV 4X4 (Payload Pkg),5,8,X,AS6,Mansour,Garrett,Juankoski,Finland,Lovisa,Finland,895.1828653,07-02-2014
AUDI,A8L QUATTRO,4,8,Z,AS8,Rubinek,Lori,Sandsund,Finland,Pyhäselkä,Finland,76.73005075,07-07-2014
BMW,650i xDRIVE COUPE,4.4,8,Z,AS8,Chittock,Patrick,Kotka,Finland,Orivesi,Finland,124.4101763,14-09-2014
CHEVROLET,EQUINOX,3.6,6,X,A6,Clinch,Agosto,Ylöjärvi,Finland,Kannonkoski,Finland,605.8516807,27-08-2014
FORD,FOCUS ST,2,4,X,M6,Harmon,Marabel,Pedersöre,Finland,Lieto,Finland,936.6443013,24-07-2014
FORD,EXPLORER FFV,3.5,6,E,AS6,Kembley,Jaquelin,Töysä,Finland,Loppi,Finland,982.4077507,30-06-2014
KIA,OPTIMA,2,4,X,AS6,Pietrowski,Zaneta,Vörå,Finland,Virrat,Finland,612.051157,23-09-2014
TOYOTA,TACOMA,2.7,4,X,AS6,Purviss,Bink,Liperi,Finland,Kiihtelysvaara,Finland,439.178271,24-09-2014
JEEP,GRAND CHEROKEE 4X4 (MDS),5.7,8,X,A8,Abbyss,Enrika,Kärsämäki,Finland,Viitasaari,Finland,678.303453,18-02-2014
CHEVROLET,SILVERADO,5.3,8,X,A6,Halcro,Joly,Halsua,Finland,Bennäs,Finland,622.9715446,03-02-2014
AUDI,A3 QUATTRO,2,4,X,AM6,Strelitz,Grace,Pertteli,Finland,Merijärvi,Finland,253.257721,09-04-2014
FORD,FUSION AWD,2,4,X,AS6,Swaddle,Gualterio,Kyyjärvi,Finland,Vehmersalmi,Finland,14.2311378,31-01-2014
CHEVROLET,CAMARO,3.6,6,X,M6,Fulloway,Kriste,Pyhäjoki,Finland,Aura,Finland,203.0049181,28-12-2014
DODGE,GRAND CARAVAN FFV,3.6,6,E,A6,Dauber,Bunni,Äetsä,Finland,Lohja,Finland,276.4742203,30-05-2014
CHEVROLET,EQUINOX AWD,3.6,6,X,A6,Duke,Emylee,Tervakoski,Finland,Kerimäki,Finland,186.0222446,27-05-2014
VOLVO,XC90 T5 AWD,2,4,Z,AS8,Benet,Saidee,Alahärmä,Finland,Espoo,Finland,648.811458,25-12-2014
LEXUS,NX 200t AWD,2,4,Z,AS6,Cadman,Merill,Pylkönmäki,Finland,Kuhmoinen,Finland,37.43255887,01-09-2014
FORD,FIESTA,1.6,4,X,AS6,Snoddon,Ondrea,Saarijärvi,Finland,Nivala,Finland,361.254749,26-05-2014
LINCOLN,NAVIGATOR 4X4,3.5,,X,AS6,Vaudin,Cordelie,Kivijärvi,Finland,Alavus,Finland,728.9763566,08-08-2014
FORD,FOCUS FFV,2,4,E,AS6,Jansema,Darryl,Jämijärvi,Finland,Maaninka,Finland,626.792393,01-10-2014
BMW,M6,4.4,8,Z,M6,Lemmen,Karie,Hartola,Finland,Pihtipudas,Finland,194.2746112,28-05-2014
CHRYSLER,200 FFV,3.6,6,X,A9,De Ferrari,Earl,Jakobstad,Finland,Kihniö,Finland,421.3141861,08-06-2014
BMW,X5 xDRIVE35i,3,6,Z,AS8,Brasner,Elvin,Kullaa,Finland,Reisjärvi,Finland,991.6406815,04-04-2014
KIA,CADENZA,3.3,6,,AS6,Algie,Trenton,Sievi,Finland,Järvelä,Finland,410.4414698,30-10-2014
PORSCHE,PANAMERA 4,3.6,6,Z,AM7,Bown,Dasi,Karstula,Finland,Savukoski,Finland,712.4002783,02-07-2014
PORSCHE,BOXSTER SPYDER,3.8,6,Z,M6,Cadman,Merill,Sievi,Finland,Janakkala,Finland,447.8837771,17-10-2014
KIA,FORTE,2,4,X,AS6,Gisbourn,Katusha,Kaavi,Finland,Sahalahti,Finland,29.03142144,30-06-2014
PORSCHE,911 CARRERA,3.4,6,Z,AM7,Steinor,Meredithe,Sauvo,Finland,Raisio,Finland,273.7207493,27-01-2014
BMW,M6 CABRIOLET,4.4,8,Z,M6,Connar,Emmit,Virrat,Finland,Veteli,Finland,1.759244274,31-05-2014
BMW,M2,3,6,Z,M6,Gosnold,Vanya,Evijärvi,Finland,Sonkajärvi,Finland,325.5432429,31-01-2014
VOLVO,V60 T5 AWD,2.5,5,X,AS6,Hiers,Nicole,Kiuruvesi,Finland,Kangasala,Finland,426.5988982,02-05-2014
FORD,FIESTA,1.6,4,X,M5,Middup,Korie,Korsholm,Finland,Alastaro,Finland,830.5630872,20-04-2014
DODGE,CHARGER AWD,3.6,6,,A8,Matushevich,Elysia,Hollola,Finland,Lavia,Finland,616.7054422,31-12-2014
MERCEDES-BENZ,AMG E 63 S 4MATIC,5.5,8,Z,AS7,Collings,Bayard,Tervo,Finland,Enontekiö,Finland,108.3805476,22-12-2014
NISSAN,FRONTIER,2.5,4,X,A5,Mellodey,Dulcy,Pyhäsalmi,Finland,Toivakka,Finland,979.5531644,27-07-2014
TOYOTA,VENZA 4WD,2.7,4,,AS6,Porkiss,Helga,Juva,Finland,Kälviä,Finland,92.45071055,31-10-2014
NISSAN,ALTIMA SR,2.5,4,X,AV7,Blasio,Heloise,Pälkäne,Finland,Lovisa,Finland,664.6106251,24-02-2014
HONDA,ACCORD,2.4,4,X,M6,Boreham,Lucias,Kimito,Finland,Kallio,Finland,105.5682736,27-01-2014
CHEVROLET,SILVERADO 4WD FFV,5.3,8,E,A6,O'Connor,Karyl,Pieksämäki,Finland,Mellunkylä,Finland,263.2650026,19-11-2014
LEXUS,RX 350 AWD,3.5,6,X,AS8,O'Cuddie,Dagny,Kemi,Finland,Kauhajoki,Finland,590.0015075,02-08-2014
TOYOTA,HIGHLANDER HYBRID AWD LE,3.5,6,X,AV6,Jellico,Constantine,Karkkila,Finland,Saarijärvi,Finland,524.1358826,03-11-2014
ROLLS-ROYCE,GHOST,6.6,12,Z,AS8,Rosewell,Frederik,Vuolijoki,Finland,Iniö,Finland,266.2488481,06-11-2014
FORD,TRANSIT CONNECT WAGON FFV,2.5,4,X,AS6,Esselen,Gertie,Kälviä,Finland,Korsnäs,Finland,785.8436241,23-10-2014
CHEVROLET,SUBURBAN FFV,5.3,8,E,A6,Riggs,Rochester,Lavia,Finland,Pomarkku,Finland,621.3941954,13-01-2014
VOLVO,S60 T5,2,4,X,AS8,Dudbridge,Brittni,Kiuruvesi,Finland,Korsholm,Finland,158.1592838,31-08-2014
FORD,FOCUS FFV,2,4,E,AS6,Dioniso,Gabriela,Lavia,Finland,Kangasala,Finland,808.7790984,01-08-2014
RAM,1500 FFV,3.6,6,E,A8,Hayesman,Loralie,Joroinen,Finland,Simo,Finland,743.0367235,25-02-2014
VOLKSWAGEN,JETTA,1.4,4,X,AS6,Hachette,Cybil,Polvijärvi,Finland,Inari,Finland,687.1561876,21-06-2014
JAGUAR,F-TYPE S COUPE AWD,3,6,Z,AS8,Dudbridge,Brittni,Turenki,Finland,Muhos,Finland,209.5293607,20-12-2014
BUICK,LACROSSE FFV,3.6,6,E,AS6,Gilliard,Junina,Hausjärvi,Finland,Kaarela,Finland,225.316775,29-11-2014
FORD,FOCUS FFV,2,4,X,AM6,Whoolehan,Teodor,Eno,Finland,Nakkila,Finland,347.7507942,03-11-2014
LEXUS,NX 200t AWD F SPORT,2,4,,AS6,Jaslem,Morena,Leppävirta,Finland,Nilsiä,Finland,680.0428441,09-02-2014
VOLVO,XC90 T5 AWD,2,4,Z,AS8,Furby,Olag,Harjavalta,Finland,Turku,Finland,553.5662593,05-05-2014
HYUNDAI,VELOSTER,1.6,4,X,M6,McDougall,Cleveland,Juva,Finland,Lohtaja,Finland,823.6955753,03-07-2014
KIA,FORTE,2,4,X,AS6,Gisbourn,Katusha,Kaavi,Finland,Ristiina,Finland,235.8513381,28-05-2014
SUBARU,XV CROSSTREK HYBRID AWD,2,4,X,AV6,Soots,Vincents,Virojoki,Finland,Ruovesi,Finland,917.5241756,09-02-2014
JAGUAR,F-TYPE COUPE,3,6,Z,AS8,Mangion,Cheryl,Oulunsalo,Finland,Kerava,Finland,730.2291136,15-09-2014
DODGE,DART TURBO AERO,1.4,4,,AM6,Dudbridge,Brittni,Sauvo,Finland,Kuhmo,Finland,536.9136537,06-12-2014
MINI,COOPER CLUBMAN,1.5,3,Z,M6,Abrahmson,Issie,Kärkölä,Finland,Toivakka,Finland,526.2003598,14-01-2014
BMW,550i xDRIVE,4.4,,Z,AS8,Kittredge,Andriana,Siikajoki,Finland,Kemijärvi,Finland,832.9602867,10-01-2015
FORD,F-150 FFV (Payload Pkg),5,8,X,AS6,Mara,Selena,Tohmajärvi,Finland,Kesälahti,Finland,12.39862894,16-10-2014
CHEVROLET,SUBURBAN FFV,5.3,8,X,A6,Davage,Gayle,Älajärvi,Finland,Urjala,Finland,356.8614123,24-05-2014
DODGE,CHALLENGER SRT HELLCAT,6.2,8,Z,M6,Coch,Noby,Karvia,Finland,Loimaa,Finland,971.4738963,14-02-2014
CADILLAC,CTS AWD,2,4,Z,AS8,Charley,Donielle,Eno,Finland,Miehikkälä,Finland,233.2102039,13-12-2014
HONDA,ACCORD SEDAN,3.5,6,X,A6,Stock,Justinn,Enontekiö,Finland,Kuru,Finland,996.7020367,01-06-2014
HONDA,HR-V,1.8,4,X,AV7,Swatton,Winnifred,Luvia,Finland,Lahti,Finland,31.77035489,19-12-2014
MITSUBISHI,RVR 4WD,2.4,4,X,AV6,Roscamp,Timothea,Ruotsinpyhtää,Finland,Pyhäjärvi,Finland,28.15184806,05-06-2014
MAZDA,MAZDA3 5-DOOR (SIL),2,4,X,M6,Goodread,Carolin,Pernå,Finland,Tohmajärvi,Finland,841.625553,02-02-2014
VOLVO,S80 T5,2,4,X,AS8,Prinne,Valera,Kilo,Finland,Savonranta,Finland,882.2725825,15-11-2014
JEEP,COMPASS 4X4 TRAIL RATED,2.4,4,X,AV,Benet,Saidee,Evijärvi,Finland,Tampere,Finland,533.0337642,12-06-2014
LEXUS,IS 300 AWD,3.5,6,Z,AS6,Rattry,Dianne,Mänttä,Finland,Joroinen,Finland,115.7876196,02-09-2014
FORD,MUSTANG CONVERTIBLE,5,,X,AS6,Cubbinelli,Megen,Mietoinen,Finland,Pornainen,Finland,185.7011347,21-12-2014
MITSUBISHI,LANCER SPORTBACK,2,4,X,AV6,Esselen,Gertie,Nurmijärvi,Finland,Alavus,Finland,773.9515822,30-04-2014
FORD,F-150 4X4 (Payload Pkg),3.5,6,,AS6,Delahunty,Thea,Vampula,Finland,Tuusniemi,Finland,751.4147361,25-05-2014
LEXUS,NX 200t AWD F SPORT,2,4,,AS6,Dauber,Bunni,Forssa,Finland,Pirkkala,Finland,359.4726036,31-05-2014
MINI,COOPER S CONVERTIBLE,2,4,Z,M6,de Courcey,Dalila,Viljakkala,Finland,Kivijärvi,Finland,270.7841211,16-06-2014
FIAT,500 HATCHBACK TURBO,1.4,4,X,M5,Vedenyapin,Clareta,Seinäjoki,Finland,Kemijärvi,Finland,793.4968994,05-03-2014
MINI,COOPER S 3 DOOR,2,4,Z,M6,Mandrey,Norby,Ranua,Finland,Liminka,Finland,258.2254975,23-10-2014
BENTLEY,FLYING SPUR,6,12,Z,AS8,Durbann,Berni,Yli-Ii,Finland,Parkano,Finland,513.1619138,23-02-2014
FORD,FOCUS,1,3,X,AS6,Patching,Sukey,Piippola,Finland,Punkalaidun,Finland,371.0026554,14-01-2014
LINCOLN,MKT LIVERY AWD,3.7,6,X,A6,Cribbin,Aline,Merikarvia,Finland,Turenki,Finland,779.7715156,30-08-2014
PORSCHE,CAYMAN GT4,3.8,6,Z,M6,Flippen,Claresta,Jäppilä,Finland,Karkkila,Finland,174.9667485,26-12-2014
INFINITI,Q50 HYBRID AWD,3.5,6,Z,AS7,Gebhardt,Enrica,Outokumpu,Finland,Hietalahti,Finland,858.699558,16-07-2014
FORD,T-150 WAGON FFV,3.7,6,E,AS6,Kerfut,Cord,Mynämäki,Finland,Kangasala,Finland,334.9084085,18-07-2014
PORSCHE,911 CARRERA 4 GTS,3.8,6,Z,M7,Camosso,Bartel,Rautavaara,Finland,Pielavesi,Finland,321.6887548,27-06-2014
KIA,SEDONA SXL,3.3,6,X,AS6,McVity,Rhodie,Mänttä,Finland,Kellokoski,Finland,974.4148219,07-07-2014
VOLVO,V60 POLESTAR,3,6,X,AS6,Zum Felde,Gloriane,Kestilä,Finland,Kesälahti,Finland,745.074997,06-02-2014
CHEVROLET,TRAX 4WD,1.4,4,X,AS6,Korbmaker,Scottie,Mänttä,Finland,Porvoo,Finland,168.3064397,18-06-2014
PORSCHE,PANAMERA TURBO S,4.8,8,Z,AM7,Dinnage,Stu,Sauvo,Finland,Pirkkala,Finland,601.5507361,29-03-2014
SUBARU,IMPREZA AWD,2,4,X,AV6,Wasielewski,Vi,Leivonmäki,Finland,Laihia,Finland,704.6205637,21-11-2014
BMW,428i COUPE,2,4,,AS8,Gavini,Micheal,Marttila,Finland,Rantasalmi,Finland,169.3853266,27-02-2014
JEEP,COMPASS,2.4,4,X,A6,Rivel,Hermie,Muhos,Finland,Taipalsaari,Finland,145.5648261,19-03-2014
PORSCHE,911 CARRERA GTS,3.8,6,Z,AM7,Whoolehan,Teodor,Savonranta,Finland,Vörå,Finland,477.6228397,25-07-2014
MAZDA,MAZDA5,2.5,4,X,AS5,Ilden,Clementius,Heinola,Finland,Smedsby,Finland,830.244797,16-04-2014
CHEVROLET,SILVERADO 4WD FFV,4.3,6,E,A6,Swin,Fawne,Vihanti,Finland,Eura,Finland,765.519709,30-07-2014
MAZDA,MAZDA3 5-DOOR (SIL),2.5,4,,M6,Dalziell,Retha,Lempäälä,Finland,Pyhäranta,Finland,91.67629666,14-03-2014
MINI,COOPER S COUNTRYMAN ALL4,1.6,4,Z,AS6,Rollinshaw,Imelda,Hamina,Finland,Naantali,Finland,740.253428,19-03-2014
HYUNDAI,SANTA FE SPORT AWD,2,,,AS6,Ferrero,Julee,Punkalaidun,Finland,Savonranta,Finland,846.7338855,05-01-2015
FORD,FIESTA SFE,1,3,X,M5,Hartshorne,Kristoffer,Vaasa,Finland,Kihniö,Finland,634.7017299,12-06-2014
ACURA,ILX,2.4,,Z,AM8,Boston,Kalli,Myrskylä,Finland,Uurainen,Finland,751.9298272,13-07-2014
GMC,CANYON 4WD,2.8,,D,A6,Queyeiro,Kurtis,Kälviä,Finland,Lauttasaari,Finland,13.11384524,05-04-2014
PORSCHE,CAYENNE,3.6,6,Z,A8,Fardell,Kala,Kilo,Finland,Karvia,Finland,593.7930372,03-11-2014
LINCOLN,MKZ AWD,3.7,6,X,AS6,Grinov,Gabriell,Vantaa,Finland,Vehmaa,Finland,265.3226268,01-05-2014
CADILLAC,ATS,2,,Z,AS8,Bedinham,Conway,Hailuoto,Finland,Teuva,Finland,758.8121486,27-10-2014
VOLVO,XC90 T5 AWD,2,4,Z,AS8,Phythien,Olia,Ruovesi,Finland,Ingå,Finland,208.3628734,01-09-2014
ASTON MARTIN,VANQUISH,6,12,Z,A8,Gedge,Brendin,Raisio,Finland,Sammatti,Finland,905.3274254,10-03-2014
LEXUS,RX 450h AWD,3.5,6,Z,AV6,Rustedge,Aldwin,Kotka,Finland,Pernå,Finland,5.200395059,02-04-2014
FORD,F-150 (Payload Pkg),2.7,6,X,AS6,Greste,Ermanno,Alajärvi,Finland,Äetsä,Finland,754.3926947,18-05-2014
CHRYSLER,300 FFV,3.6,6,X,A8,Brymham,Rosemarie,Pöytyä,Finland,Savukoski,Finland,290.5214203,12-03-2014
MERCEDES-BENZ,AMG GLA 45,2,4,Z,AS7,Filmer,Nathalie,Vammala,Finland,Mynämäki,Finland,841.4997502,01-05-2014
MAZDA,MAZDA3 5-DOOR,2.5,,X,AS6,Northcliffe,Sheila,Kuhmoinen,Finland,Kolari,Finland,90.35817707,13-04-2014
SCION,tC,2.5,4,X,AS6,Pestridge,Jodi,Siikainen,Finland,Kållby,Finland,821.7709858,28-09-2014
GMC,CANYON 4WD,2.8,,D,A6,Nesbitt,Bale,Lumijoki,Finland,Simpele,Finland,757.9913183,20-02-2014
AUDI,A6 QUATTRO TDI (modified),3,6,D,AS8,Belhome,Sephira,Petäjävesi,Finland,Kestilä,Finland,290.9303337,27-05-2014
