brand,model,engine_size_l,cylinders,fuel_type,transmission,name,first_name,start_city,start_country,target_city,target_country,distance_km,date
PORSCHE,CAYENNE GTS,3.6,6,Z,A8,Braime,Adam,Alajärvi,Finland,Västanfjärd,Finland,868.75145374724,2014-09-25
BMW,228i,2,4,Z,M6,de Voiels,Herbert,Ylikiiminki,Finland,Leppävirta,Finland,990.733175119246,2014-12-15
CHEVROLET,COLORADO 4WD,2.5,,X,A6,Hanby,Korie,Kauhajoki,Finland,Kempele,Finland,16.1192986453464,2014-06-01
CHEVROLET,SONIC 5 RS,1.4,4,X,M6,Melsom,Veronika,Sumiainen,Finland,Taivassalo,Finland,551.838922153046,2014-11-13
RAM,1500 4X4 (MDS),5.7,8,X,A8,Karczinski,Karon,Kiukainen,Finland,Nilsiä,Finland,749.885812780779,2014-05-26
DODGE,CHARGER AWD FFV,3.6,6,X,A8,Cleaver,Lynn,Rymättylä,Finland,Kitee,Finland,988.782816483592,2014-03-28
RAM,1500 HFE,3.6,6,X,A8,Itzig,Teddy,Rantasalmi,Finland,Vuolijoki,Finland,414.424702536603,2015-01-02
GMC,YUKON 4WD FFV,5.3,8,X,A6,Deme,Lee,Uusikaupunki,Finland,Lapinlahti,Finland,291.762470413268,2014-03-02
DODGE,CHALLENGER,3.6,6,,A8,Dauber,Bunni,Nickby,Finland,Liminka,Finland,57.1015815078688,2014-11-24
BMW,M4 CABRIOLET,3,6,Z,AM7,Getch,Wendell,Sumiainen,Finland,Renko,Finland,229.656147754966,2014-04-17
VOLKSWAGEN,JETTA HYBRID,1.4,4,Z,AM7,Baldung,Evin,Lammi,Finland,Vammala,Finland,589.820435074497,2014-10-12
MAZDA,MAZDA3 4-DOOR (SIL),2.5,4,X,M6,Konke,Trueman,Lovisa,Finland,Jalasjärvi,Finland,686.575690083991,2014-10-24
GMC,TERRAIN FFV,2.4,4,E,A6,Storr,Lars,Viiala,Finland,Nuijamaa,Finland,215.808250131094,2014-09-09
FORD,FOCUS,1,3,X,M6,Gedge,Brendin,Vesilahti,Finland,Gumböle,Finland,551.428161638881,2014-04-08
MITSUBISHI,MIRAGE,1.2,,X,AV,Greste,Ermanno,Pertteli,Finland,Oitti,Finland,852.340256747322,2014-10-02
FIAT,500L,1.4,4,X,AM6,Vernazza,Vincenty,Savukoski,Finland,Vihanti,Finland,474.833787358484,2014-11-13
FIAT,500X AWD,2.4,4,X,A9,McIlvaney,Gaile,Suonenjoki,Finland,Veteli,Finland,789.395183531457,2014-06-06
MERCEDES-BENZ,E 300 4MATIC,3.5,6,,AS7,Astlett,Barnebas,Viljakkala,Finland,Enontekiö,Finland,288.27994278582,2014-12-15
PORSCHE,911 TARGA 4,3.4,6,Z,M7,Riteley,Lothaire,Jaala,Finland,Jäppilä,Finland,542.715000724879,2014-07-23
GMC,YUKON XL,5.3,8,X,A6,Rustedge,Aldwin,Säkylä,Finland,Jaala,Finland,592.411962703146,2014-11-12
BMW,340i,3,6,Z,AS8,Eakins,Bili,Koukkuniemi,Finland,Kaarina,Finland,841.211184988911,2014-01-14
AUDI,S3 QUATTRO,2,4,Z,AM6,Sorro,Adorne,Aura,Finland,Riihimäki,Finland,401.098212174816,2014-04-02
BMW,X5 xDRIVE35i,3,6,Z,AS8,Davidovitch,Kelly,Viljakkala,Finland,Kaavi,Finland,268.456763055763,2014-10-08
GMC,YUKON 4WD FFV,5.3,8,X,A6,Abbyss,Enrika,Virojoki,Finland,Västanfjärd,Finland,319.900568112736,2014-05-30
DODGE,DART,2,4,X,M6,Swaddle,Gualterio,Siikainen,Finland,Ruokolahti,Finland,956.353246957509,2014-01-18
DODGE,CHARGER (MDS),5.7,8,X,A8,Czaple,Gaston,Kristinestad,Finland,Larsmo,Finland,744.553787307623,2014-04-29
CHEVROLET,CAMARO SS,6.2,8,Z,M6,Tubb,Reiko,Juuka,Finland,Pornainen,Finland,0.17659346451282,2014-05-12
JEEP,PATRIOT,2,4,X,M5,Abrahmson,Issie,Luvia,Finland,Vuores,Finland,240.060899574694,2014-03-15
CADILLAC,SRX,3.6,6,X,AS6,Smedmoor,Maxine,Jakobstad,Finland,Hollola,Finland,4.48440047052046,2014-05-19
FORD,TRANSIT CONNECT WAGON LWB FFV,2.5,4,X,AS6,Hannaford,Angil,Karijoki,Finland,Kuru,Finland,989.522874610572,2014-02-27
GMC,SIERRA,5.3,8,X,A6,Leaming,Janaya,Jalasjärvi,Finland,Ikaalinen,Finland,979.200034969448,2014-05-24
MAZDA,MAZDA6,2.5,4,X,AS6,Shovelin,Sam,Nuijamaa,Finland,Pedersöre,Finland,277.678822999981,2014-07-25
ROLLS-ROYCE,PHANTOM EWB,6.7,12,,AS8,Crowch,Pier,Yläne,Finland,Kiikoinen,Finland,730.168671674637,2014-09-08
MERCEDES-BENZ,AMG C 63,4,,Z,AS7,Plover,Christoforo,Jokioinen,Finland,Oitti,Finland,479.484550138451,2014-04-01
MERCEDES-BENZ,E 550 4MATIC,4.7,8,,AS7,Giffon,Lidia,Ruokolahti,Finland,Kustavi,Finland,427.023162543971,2014-11-12
MERCEDES-BENZ,C 300 4MATIC,2,4,Z,AS7,Lasselle,Corina,Lieto,Finland,Mietoinen,Finland,879.710225090797,2014-06-21
AUDI,Q3 QUATTRO,2,4,Z,AS6,Grayson,Odell,Pälkäne,Finland,Utajärvi,Finland,466.885989197497,2014-04-26
MINI,COOPER CLUBMAN,1.5,3,Z,AS6,Flecknoe,Anne,Kalajoki,Finland,Tornio,Finland,808.381697028324,2014-12-18
PORSCHE,PANAMERA 4S,3,6,Z,AM7,Serrell,Micki,Ruovesi,Finland,Oulainen,Finland,830.587592577313,2014-07-05
CHEVROLET,MALIBU,1.5,4,X,A6,Woods,Gene,Ingå,Finland,Ristinummi,Finland,489.288702734633,2014-01-20
FORD,TRANSIT CONNECT VAN FFV,2.5,4,X,AS6,Faas,Odetta,Smedsby,Finland,Muhos,Finland,127.354272039089,2014-04-28
BMW,M4 CABRIOLET,3,6,Z,M6,Ismail,Cherie,Mellilä,Finland,Merimasku,Finland,885.097615660882,2014-08-26
MAZDA,MAZDA5,2.5,4,X,AS5,Fellos,Jimmy,Hyvinge,Finland,Längelmäki,Finland,54.9415884551614,2014-03-15
KIA,K900,3.8,6,X,AS8,Trelease,Leslie,Hanko,Finland,Lappajärvi,Finland,944.251018039545,2014-09-30
BMW,320i xDRIVE,2,4,Z,AS8,Swaddle,Gualterio,Kronoby,Finland,Kankaanpää,Finland,396.547676945151,2014-08-12
LEXUS,IS 350,3.5,6,,AS8,Kesper,Hermine,Rymättylä,Finland,Ylöjärvi,Finland,681.528067653034,2014-01-28
FORD,SHELBY GT350 MUSTANG,5.2,8,Z,M6,Blues,Malia,Paltamo,Finland,Kankaanpää,Finland,609.916185676308,2014-12-22
CHEVROLET,MALIBU,2,4,Z,AS8,Vasentsov,Sisile,Sulkava,Finland,Kallio,Finland,251.243713557137,2015-01-06
MERCEDES-BENZ,METRIS PASSENGER,2,4,Z,AS7,Rosenfelder,Lilas,Broby,Finland,Äänekoski,Finland,93.4919092695345,2014-08-21
CHEVROLET,SILVERADO FFV,5.3,8,E,A6,Vodden,Nerissa,Kannonkoski,Finland,Kalajoki,Finland,248.195220127613,2014-02-26
FORD,FIESTA,1.6,4,X,M5,Aldie,Melodie,Vantaa,Finland,Tuusula,Finland,176.425515048404,2014-07-25
HONDA,CIVIC COUPE,2,4,X,AV,Rosenstiel,Karly,Vesanto,Finland,Hauho,Finland,452.743966077684,2014-03-13
RAM,1500 FFV,3.6,6,E,A8,McCarl,Anette,Pyhäjärvi,Finland,Pelkosenniemi,Finland,650.297414662564,2014-08-02
CHEVROLET,CORVETTE Z06,6.2,8,Z,M7,Spreadbury,Halette,Suonenjoki,Finland,Ypäjä,Finland,190.057384684678,2014-04-27
MINI,COOPER S CONVERTIBLE,2,4,Z,M6,Shailer,Frans,Alavieska,Finland,Oravais,Finland,540.469527164117,2014-05-20
KIA,SPORTAGE,2.4,4,X,M6,Searsby,Meghann,Savitaipale,Finland,Veteli,Finland,509.62332012589,2014-04-09
HONDA,ACCORD COUPE,3.5,6,X,M6,Scowcroft,Terry,Savonlinna,Finland,Ruovesi,Finland,836.841983033754,2014-06-09
RAM,1500 4X4 ECODIESEL,3,6,D,A8,Sillars,Dianne,Alastaro,Finland,Kokkola,Finland,907.843158633582,2014-11-10
LAND ROVER,RANGE ROVER,3,6,Z,AS8,Perrigo,Winnie,Ylämaa,Finland,Naantali,Finland,651.570428048441,2014-03-19
LINCOLN,MKT LIVERY,2,4,X,AS6,Duferie,Jocelin,Lapinlahti,Finland,Viitasaari,Finland,399.993446436262,2014-09-21
DODGE,JOURNEY FFV,3.6,6,E,A6,Aldie,Melodie,Turenki,Finland,Pälkäne,Finland,320.043623629832,2014-01-29
BMW,Z4 sDRIVE35is,3,6,Z,AM7,Varlow,Kliment,Kokemäki,Finland,Inari,Finland,74.7321368360474,2014-02-14
MAZDA,MAZDA3 4-DOOR,2,4,X,AS6,Rollinshaw,Imelda,Kylmäkoski,Finland,Haapajärvi,Finland,833.031637088606,2014-03-17
PORSCHE,911 CARRERA,3.4,,Z,M7,Culleford,Margalit,Riihimäki,Finland,Kinnula,Finland,10.4125787436331,2014-11-01
BMW,340i xDRIVE,3,6,Z,M6,Wasielewski,Vi,Riihimäki,Finland,Pälkäne,Finland,548.905323242838,2014-06-01
CHEVROLET,IMPALA FFV,3.6,6,E,AS6,Bonavia,Guillaume,Pihtipudas,Finland,Kemi,Finland,97.9933334577225,2014-12-16
LINCOLN,MKC AWD,2.3,4,,AS6,Mainstone,Matthew,Taavetti,Finland,Kuusamo,Finland,33.1388566873088,2014-03-07
CHEVROLET,CRUZE,1.4,4,X,AS6,Gasson,Tybalt,Rantsila,Finland,Porvoo,Finland,949.492523414381,2014-05-16
PORSCHE,911 CARRERA 4 GTS,3.8,6,Z,M7,Gribble,Shellie,Salla,Finland,Kärsämäki,Finland,803.499657005219,2014-12-02
CHEVROLET,EQUINOX AWD,3.6,6,X,A6,Cooke,Sukey,Kerimäki,Finland,Taivalkoski,Finland,729.043901948895,2014-10-12
PORSCHE,911 CARRERA GTS CABRIOLET,3.8,6,Z,AM7,Boffey,Reinald,Parkano,Finland,Lohtaja,Finland,916.156779728787,2014-09-21
TOYOTA,YARIS (SIL),1.5,4,X,M6,Gotobed,Mag,Hailuoto,Finland,Pornainen,Finland,769.504709362369,2014-07-26
HONDA,ODYSSEY,3.5,6,X,A6,Davidson,Brena,Vähäkyrö,Finland,Karstula,Finland,251.151092158153,2014-02-13
KIA,OPTIMA,2.4,4,,AS6,Deme,Lee,Savukoski,Finland,Kimito,Finland,417.445937206093,2014-06-27
LAMBORGHINI,HURACAN SPYDER,5.2,10,Z,AM7,Hulett,Domenico,Kiuruvesi,Finland,Pohja,Finland,193.650943338532,2014-04-26
TOYOTA,VENZA,3.5,6,,AS6,Tesauro,Giuseppe,Somero,Finland,Tuusniemi,Finland,717.508182152773,2014-03-19
TOYOTA,VENZA 4WD,3.5,6,,AS6,Konke,Trueman,Vesanto,Finland,Siikainen,Finland,643.514081190048,2014-09-23
BMW,M4 CABRIOLET,3,6,Z,AM7,Haigh,Ekaterina,Somero,Finland,Rymättylä,Finland,443.601356934916,2014-01-30
FIAT,500X,1.4,4,X,M6,Presshaugh,Loni,Liminka,Finland,Hollola,Finland,564.739260631221,2014-10-25
GMC,YUKON 4WD FFV,5.3,8,E,A6,Halcro,Joly,Kallio,Finland,Siikajoki,Finland,973.856509099026,2014-05-13
AUDI,Q5 QUATTRO,3,6,Z,AS8,Pestridge,Jodi,Kållby,Finland,Västanfjärd,Finland,876.968201275133,2014-08-03
FORD,FIESTA,1.6,4,X,AS6,Snoddon,Ondrea,Saarijärvi,Finland,Polvijärvi,Finland,416.800437662101,2014-11-04
GMC,SIERRA FFV,5.3,8,E,A6,Erickson,Dayna,Rauma,Finland,Iisalmi,Finland,213.415250050311,2014-12-29
PORSCHE,911 TARGA 4,3.4,,Z,AM7,Mashro,Sibby,Raahe,Finland,Nurmijärvi,Finland,441.110938150178,2014-12-15
FORD,FLEX AWD GTDI,3.5,6,X,AS6,Lawford,Camille,Saari,Finland,Pielavesi,Finland,194.470511943862,2014-01-14
HYUNDAI,GENESIS AWD,5,8,Z,AS8,Van Leijs,Bard,Haapajärvi,Finland,Karhula,Finland,354.289654528937,2014-06-05
NISSAN,370Z ROADSTER,3.7,6,Z,M6,Eddolls,Adah,Nickby,Finland,Savukoski,Finland,734.279120314277,2014-01-29
JEEP,CHEROKEE FFV,2.4,4,X,A9,Storr,Lars,Iniö,Finland,Janakkala,Finland,983.769017235435,2014-10-18
BMW,X6 M,4.4,8,Z,AS8,Maddy,Verine,Ristijärvi,Finland,Oravais,Finland,113.009804084953,2014-01-27
MERCEDES-BENZ,GLA 250 4MATIC,2,,Z,AS7,Stronach,Neal,Rusko,Finland,Heinola,Finland,681.08910947036,2014-08-19
KIA,K900,5,,X,AS8,Birkhead,Yuri,Pyhäselkä,Finland,Kortesjärvi,Finland,210.220735851699,2014-10-21
FORD,FOCUS FFV,2,4,E,M5,Castagnet,Goldina,Virojoki,Finland,Siikajoki,Finland,861.632566526357,2014-07-02
PORSCHE,CAYMAN GTS,3.4,6,Z,AM7,Ragot,Brittan,Pertteli,Finland,Hausjärvi,Finland,720.193859454056,2014-09-13
KIA,OPTIMA,2.4,4,,AS6,Deme,Lee,Savukoski,Finland,Kolari,Finland,747.435484987786,2014-04-22
AUDI,A4,2,4,Z,AV8,Burchard,Pansy,Kyyjärvi,Finland,Kisko,Finland,123.325582405151,2014-10-02
AUDI,A6 QUATTRO,2,4,Z,AS8,Sugge,Dee,Lemi,Finland,Sonkajärvi,Finland,853.951358063146,2014-02-24
NISSAN,PATHFINDER,3.5,6,X,AV,McDougle,Jessamyn,Suonenjoki,Finland,Salo,Finland,353.882160035369,2014-02-25
LEXUS,GS F,5,8,Z,AS8,Pizer,Dalis,Soini,Finland,Joroinen,Finland,683.269840903694,2014-06-19
BMW,428i COUPE,2,4,Z,M6,Tylor,Tiffy,Kinnula,Finland,Kisko,Finland,625.99751448289,2014-11-10
AUDI,A3,1.8,4,X,AM6,Brasner,Elvin,Espoo,Finland,Nuijamaa,Finland,216.464104238295,2014-04-28
GMC,ACADIA,3.6,6,X,A6,Deme,Lee,Myrskylä,Finland,Valtimo,Finland,193.014710947807,2014-01-18
SCION,FR-S,2,4,Z,M6,Yeudall,Katrinka,Kälviä,Finland,Jalasjärvi,Finland,779.904416786469,2014-10-24
TOYOTA,TUNDRA,4.6,8,X,AS6,Driutti,Raquela,Närpes,Finland,Isokyrö,Finland,289.723291018138,2014-11-16
DODGE,CHARGER SRT HELLCAT,6.2,8,Z,A8,Palke,Annabela,Hämeenlinna,Finland,Salo,Finland,539.37839652923,2014-10-31
DODGE,CHARGER AWD FFV,3.6,6,X,A8,Delahunty,Thea,Lapinjärvi,Finland,Akaa,Finland,390.061510244646,2014-04-20
CHEVROLET,SILVERADO 4WD,5.3,8,X,A6,Corbie,Megen,Alavus,Finland,Lohtaja,Finland,538.65650599645,2014-11-05
MAZDA,MAZDA6 (i-ELOOP),2.5,4,X,AS6,Spreadbury,Halette,Rautalampi,Finland,Liminka,Finland,967.412335568543,2014-05-30
DODGE,CHARGER FFV,3.6,6,E,A8,Aloshikin,Britni,Tervola,Finland,Kitee,Finland,481.376176977463,2014-10-11
VOLVO,V60 T6 AWD,2,,Z,AS8,Bloor,Rosa,Kärsämäki,Finland,Kemi,Finland,419.515327053485,2014-06-28
TOYOTA,COROLLA,1.8,4,X,AV,McArdle,Park,Harjavalta,Finland,Kauniainen,Finland,362.461681899667,2014-05-10
HONDA,ACCORD,2.4,4,X,M6,Button,Knox,Tyrnävä,Finland,Kankaanpää,Finland,694.323925618281,2014-06-25
CHEVROLET,IMPALA,2.5,4,X,AS6,Larn,Laurie,Kaarela,Finland,Tuusula,Finland,419.582801840544,2014-12-04
MERCEDES-BENZ,CLS 400 4MATIC,3,6,Z,AS7,Holdworth,Kingsley,Liljendal,Finland,Enonkoski,Finland,739.219790203919,2014-08-14
CHEVROLET,TAHOE,5.3,8,,A6,Odney,Dedra,Perho,Finland,Kiihtelysvaara,Finland,536.705132708914,2014-05-06
MERCEDES-BENZ,AMG SL 65,6,12,Z,AS7,Alsina,Lura,Nousiainen,Finland,Rautalampi,Finland,15.9909503834754,2014-08-11
CHEVROLET,COLORADO,3.6,6,X,A6,Hardson,Drucy,Veteli,Finland,Koski Tl,Finland,460.847066699404,2014-04-16
MITSUBISHI,OUTLANDER 4WD,3,6,Z,AS6,Sea,Roth,Lauttasaari,Finland,Isokyrö,Finland,256.773544859115,2014-05-11
LINCOLN,MKZ,2,4,X,AS6,Whitcher,Dannel,Teuva,Finland,Janakkala,Finland,50.0759704215987,2014-08-30
CHEVROLET,COLORADO,3.6,6,X,A6,Moreno,Bethina,Turku,Finland,Lemi,Finland,731.145847012122,2014-05-30
AUDI,S3 QUATTRO,2,4,Z,AM6,Benneton,Geordie,Kullaa,Finland,Perniö,Finland,724.247196003294,2014-08-14
CHEVROLET,COLORADO,2.8,4,D,A6,Aldren,Selene,Muhos,Finland,Kempele,Finland,379.716572690654,2014-07-24
FORD,SHELBY GT350 MUSTANG,5.2,8,Z,M6,Durbann,Berni,Kaskinen,Finland,Säynätsalo,Finland,87.3911852033125,2014-05-24
HONDA,HR-V AWD,1.8,4,X,AV7,Pietrowski,Zaneta,Karinainen,Finland,Salla,Finland,94.2757970154631,2014-11-23
CADILLAC,CTS-V,6.2,8,Z,AS8,Paraman,Lacie,Keitele,Finland,Västanfjärd,Finland,443.496667851253,2014-06-07
CHEVROLET,SONIC,1.4,4,,AS6,Croizier,Hartley,Taipalsaari,Finland,Iisalmi,Finland,379.00923772726,2014-10-02
TOYOTA,TACOMA 4WD,2.7,4,X,AS6,Dalziell,Retha,Auttoinen,Finland,Töysä,Finland,948.273077997211,2014-04-07
FORD,FOCUS RS AWD,2.3,4,Z,M6,Trelease,Leslie,Pomarkku,Finland,Västanfjärd,Finland,777.517965751933,2014-12-13
NISSAN,MICRA,1.6,4,X,M5,Lawless,Chaddie,Siikajoki,Finland,Kaavi,Finland,176.289885890757,2014-08-07
MITSUBISHI,OUTLANDER 4WD,2.4,4,X,AV6,Davidoff,Rourke,Rautalampi,Finland,Eurajoki,Finland,274.328995102138,2014-12-31
NISSAN,JUKE,1.6,,Z,M6,Playdon,Brewer,Kuopio,Finland,Ekenäs,Finland,147.577083677628,2014-10-04
MERCEDES-BENZ,CLS 400 4MATIC,3,6,Z,AS7,Shovelin,Sam,Saari,Finland,Nickby,Finland,282.470397960317,2014-01-14
LAND ROVER,LR4,3,6,Z,AS8,Libby,Abigale,Mikkeli,Finland,Puolanka,Finland,966.149547547747,2014-01-15
CADILLAC,ATS,3.6,6,X,AS8,Bugler,Yul,Säynätsalo,Finland,Liperi,Finland,869.470872016265,2014-05-06
HONDA,FIT,1.5,4,X,AV,Ramard,Lemmy,Honkajoki,Finland,Mouhijärvi,Finland,520.330111423416,2014-01-30
JEEP,PATRIOT 4X4 TRAIL RATED,2.4,4,X,AV,Houlston,Earle,Luhanka,Finland,Närpes,Finland,663.3331599269,2014-12-30
KIA,SEDONA SXL,3.3,6,X,AS6,Yurinov,Corie,Puumala,Finland,Vehmersalmi,Finland,516.775613970456,2014-09-11
TOYOTA,HIGHLANDER HYBRID AWD,3.5,6,X,AV6,Morteo,Ax,Hirvensalmi,Finland,Toijala,Finland,913.725718195735,2014-06-26
PORSCHE,911 CARRERA,3.4,,Z,M7,McDougall,Cleveland,Merimasku,Finland,Jakobstad,Finland,797.282320002051,2014-11-26
FORD,TRANSIT CONNECT VAN,1.6,4,X,AS6,Flewan,Brockie,Tammela,Finland,Kalajoki,Finland,574.555183313727,2014-02-20
CHEVROLET,CAMARO,3.6,6,X,AS8,Furby,Olag,Alastaro,Finland,Karvia,Finland,269.94831718655,2014-03-30
FORD,EDGE AWD,2,4,X,AS6,Barrowcliffe,Marlene,Somero,Finland,Punkaharju,Finland,414.703383207055,2014-04-13
GMC,SIERRA FFV,4.3,6,E,A6,Kike,Spike,Marttila,Finland,Tarvasjoki,Finland,620.718066566209,2014-12-04
KIA,FORTE 5,2,4,X,AS6,Liddon,Gwenette,Varkaus,Finland,Mänttä,Finland,12.9611854190941,2014-04-17
GMC,TERRAIN AWD,3.6,6,X,A6,Presshaugh,Loni,Vuores,Finland,Piikkiö,Finland,992.878577962987,2014-05-12
RAM,1500 4X4 ECODIESEL,3,6,D,A8,Loader,Antons,Vuolijoki,Finland,Elimäki,Finland,584.309585660293,2014-06-19
FORD,MUSTANG CONVERTIBLE,2.3,4,X,AS6,Cribbin,Aline,Polvijärvi,Finland,Pyhtää,Finland,206.36637816018,2014-08-24
BMW,640i xDRIVE GRAN COUPE,3,6,Z,AS8,Donald,Feodora,Turku,Finland,Lauttasaari,Finland,8.21747057302247,2014-03-14
GMC,SIERRA FFV,4.3,6,E,A6,Wainwright,Veronike,Haukipudas,Finland,Turenki,Finland,939.536445406777,2014-01-29
MAZDA,CX-5,2,4,X,AS6,Pietrowski,Zaneta,Hamina,Finland,Kuru,Finland,451.59100715226,2014-11-19
MERCEDES-BENZ,GLE 550 4MATIC,4.7,8,Z,AS7,Heal,Sofie,Inari,Finland,Iisalmi,Finland,125.489362760472,2014-09-14
ACURA,RDX AWD,3.5,6,Z,AS6,Regenhardt,Yovonnda,Pertteli,Finland,Ranua,Finland,610.866663708372,2014-05-27
JEEP,PATRIOT,2,4,X,M5,Bodle,Carrie,Kokkola,Finland,Karvia,Finland,504.93839517495,2014-09-03
NISSAN,ALTIMA SR,2.5,4,X,AV7,Mattacks,Audrey,Myrskylä,Finland,Sysmä,Finland,340.534634280402,2014-10-23
JAGUAR,XJ R-SPORT 3.0 AWD,3,6,Z,AS8,Ruger,Byrom,Reisjärvi,Finland,Toijala,Finland,791.078813833149,2014-12-11
FORD,EXPLORER AWD,2.3,4,X,AS6,Jasik,Ddene,Haukipudas,Finland,Kotka,Finland,577.183552392377,2014-04-11
PORSCHE,911 CARRERA CABRIOLET,3.4,6,Z,M7,Matushevich,Elysia,Nilsiä,Finland,Leppävirta,Finland,46.5203497733349,2014-01-13
BMW,X5 M,4.4,8,Z,AS8,Ruger,Byrom,Lapua,Finland,Lumijoki,Finland,719.871147692871,2014-05-19
TOYOTA,HIGHLANDER HYBRID AWD,3.5,6,X,AV6,Aloshikin,Britni,Sulkava,Finland,Saarijärvi,Finland,696.25218157989,2014-12-05
HONDA,HR-V AWD,1.8,4,X,AV7,Kingescot,Willow,Kankaanpää,Finland,Suonenjoki,Finland,538.566280253797,2014-10-09
FIAT,500 HATCHBACK TURBO,1.4,4,X,M5,Tarzey,Humfrid,Haapavesi,Finland,Ylikiiminki,Finland,535.572924316344,2014-10-04
CHEVROLET,SILVERADO FFV,5.3,8,E,A6,Grishenkov,Hurleigh,Säkylä,Finland,Simpele,Finland,183.339780431226,2014-05-29
HONDA,CIVIC COUPE,2,4,X,AV,Eble,Lona,Pyhäselkä,Finland,Pyhtää,Finland,737.229397765486,2014-12-01
JAGUAR,XJL 3.0 AWD PORTFOLIO,3,6,Z,AS8,Getcliffe,Corrianne,Punkaharju,Finland,Kittilä,Finland,444.493205297483,2014-03-07
TOYOTA,TACOMA,2.7,4,X,AS6,Spyvye,Silas,Luvia,Finland,Yli-Ii,Finland,335.401466793787,2015-01-03
GMC,YUKON 4WD,6.2,8,Z,A8,Vaudin,Cordelie,Keminmaa,Finland,Punkalaidun,Finland,826.200101269521,2014-06-08
DODGE,DART,2.4,4,,M6,Hiers,Nicole,Reisjärvi,Finland,Yläne,Finland,726.63706177141,2014-07-05
FORD,FOCUS FFV,2,4,X,M5,Helwig,Ardelia,Pudasjärvi,Finland,Muurame,Finland,97.2848735611009,2014-11-17
CADILLAC,CT6 AWD,3.6,6,,AS8,Tylor,Tiffy,Kannus,Finland,Vihti,Finland,420.653765845802,2014-09-29
TOYOTA,CAMRY HYBRID XLE/SE,2.5,4,X,AV,MacPadene,Shepherd,Lappajärvi,Finland,Raisio,Finland,126.126184857014,2014-10-06
BMW,550i xDRIVE,4.4,,Z,AS8,Ritmeyer,Rolland,Janakkala,Finland,Teeriniemi,Finland,587.396535803332,2014-10-01
CHEVROLET,CAMARO,2,4,Z,M6,Ewbank,Jaime,Vuores,Finland,Karijoki,Finland,459.676824437828,2014-04-17
TOYOTA,HIGHLANDER,3.5,6,X,AS6,Helwig,Ardelia,Salla,Finland,Paimio,Finland,71.5156537833543,2014-08-26
PORSCHE,911 CARRERA S CABRIOLET,3.8,6,,M7,Vasiliu,Clarice,Halsua,Finland,Velkua,Finland,708.717171731521,2014-09-01
LAND ROVER,RANGE ROVER SUPERCHARGED,5,8,Z,AS8,Longlands,Stormy,Nakkila,Finland,Sievi,Finland,538.302869494881,2014-01-14
VOLKSWAGEN,TIGUAN 4MOTION,2,4,Z,AS6,Laughton,Jacintha,Kokemäki,Finland,Taavetti,Finland,558.821401264304,2014-07-24
NISSAN,MAXIMA,3.5,6,Z,AV7,Van den Bosch,Sumner,Ylöjärvi,Finland,Ekenäs,Finland,642.716950609273,2014-11-11
PORSCHE,911 CARRERA S CABRIOLET,3.8,6,Z,AM7,Heersma,Mahmoud,Kolari,Finland,Taavetti,Finland,440.056860186445,2014-01-15
JAGUAR,F-TYPE S CONVERTIBLE AWD,3,6,Z,AS8,Le Sieur,Dorisa,Vihanti,Finland,Pornainen,Finland,617.912490995661,2014-12-05
CADILLAC,CTS Vsport,3.6,6,,AS8,Lawford,Camille,Vinkkilä,Finland,Paimio,Finland,595.491765545667,2014-07-18
HYUNDAI,VELOSTER TURBO,1.6,4,X,M6,Ilyinykh,Randa,Uusikaupunki,Finland,Vinkkilä,Finland,569.709451954687,2014-05-22
PORSCHE,911 CARRERA 4S CABRIOLET,3.8,6,Z,M7,McGoon,Arley,Huittinen,Finland,Oulunsalo,Finland,644.150088593694,2014-12-13
HYUNDAI,SONATA,2.4,4,X,AS6,O'Rodane,Hubert,Mänttä,Finland,Juankoski,Finland,17.030271046778,2014-07-12
HYUNDAI,ELANTRA GT,2,4,,M6,Lindenman,Josi,Pyhäjärvi,Finland,Karis,Finland,124.974575508499,2014-05-25
BMW,X3 xDRIVE28i,2,4,Z,AS8,Linner,Stacee,Liperi,Finland,Kalvola,Finland,514.674832049614,2015-01-08
FIAT,500 ABARTH HATCHBACK,1.4,4,X,A6,Burgoin,Clementine,Petäjävesi,Finland,Ilomantsi,Finland,629.139139037793,2014-07-28
VOLKSWAGEN,JETTA,1.4,4,X,M5,Whenham,Kesley,Iisalmi,Finland,Eura,Finland,262.058648137895,2014-07-30
CHEVROLET,SONIC RS,1.4,4,,M6,Lude,Mark,Evijärvi,Finland,Muhos,Finland,415.934245649094,2014-05-12
LEXUS,GS 200t,2,4,,AS8,Trelease,Leslie,Juankoski,Finland,Kärkölä,Finland,831.780029042967,2014-08-10
JEEP,CHEROKEE TRAILHAWK 4X4,3.2,6,X,A9,Pennycuick,Isabelle,Nokia,Finland,Luvia,Finland,397.890645721066,2014-04-06
BMW,650i xDRIVE CABRIOLET,4.4,8,,AS8,Casbourne,Livy,Kiiminki,Finland,Ylitornio,Finland,329.772664115708,2014-07-30
BMW,550i xDRIVE,4.4,,Z,AS8,Hansen,Marcos,Rauma,Finland,Lovisa,Finland,130.700583440667,2014-06-20
MERCEDES-BENZ,B 250,2,4,Z,AS7,Huscroft,Jeanelle,Pyhäselkä,Finland,Saari,Finland,352.269074749749,2014-02-25
JEEP,CHEROKEE FFV,2.4,4,E,A9,Kinchlea,Emory,Lapinjärvi,Finland,Virrat,Finland,745.417465669963,2014-10-06
